RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
330,15624564,AP L?,664,Germany,Male,26,7,116244.14,2,1,1,95145.14,0
331,15598529,AP Beach,656,France,Male,50,7,0,2,0,1,72143.44,0
332,15601310,AP Hsieh,667,Spain,Female,40,1,146502.07,1,1,0,19162.89,0
333,15702705,AP Faulkner,663,Germany,Male,44,2,117028.6,2,0,1,144680.18,0
334,15728705,AP Knowles,584,Germany,Female,30,8,112013.81,1,1,0,177772.03,1
335,15742704,AP Day,626,Spain,Female,37,6,108269.37,1,1,0,5597.94,0
336,15697477,AP Hsueh,485,France,Male,29,7,182123.79,1,1,0,116828.51,1
337,15740512,AP Tsao,659,Germany,Female,32,3,150923.74,2,0,1,174652.51,0
338,15648100,AP Kennedy,649,France,Male,33,2,0,2,1,0,2010.98,0
339,15636660,AP Nwabugwu,805,Spain,Female,39,5,165272.13,1,1,0,14109.85,1
340,15807959,AP Young,716,Germany,Female,39,10,115301.31,1,1,0,43527.4,1
341,15745880,AP Kerr,642,Germany,Female,40,6,129502.49,2,0,1,86099.23,1
342,15786206,AP Tien,659,France,Male,31,4,118342.26,1,0,0,161574.19,0
343,15681117,AP Marrero,545,Spain,Female,47,5,0,2,1,1,38970.14,0
344,15684520,AP White,543,France,Male,22,8,0,2,0,0,127587.22,0
345,15785905,AP Pisano,718,France,Female,25,7,0,2,1,0,30380.12,0
346,15763895,AP Brown,840,France,Female,43,7,0,2,1,0,90908.95,0
347,15658971,AP Freeman,630,Germany,Female,34,9,106937.05,2,1,0,138275.01,0
348,15747394,AP Russell,643,Germany,Male,59,3,170331.37,1,1,1,32171.79,0
349,15735239,AP Seleznyov,654,Germany,Female,32,1,114510.85,1,1,1,126143.23,0
350,15576292,AP Yusupova,582,France,Male,39,5,0,2,1,1,129892.93,0
351,15659456,AP Foley,659,Spain,Male,32,3,107594.11,2,1,1,102416.84,0
352,15593401,AP Shih,762,Spain,Male,39,2,81273.13,1,1,1,18719.67,0
353,15777388,AP Ikedinachukwu,568,Spain,Female,32,7,169399.6,1,1,0,61936.22,0
354,15812043,AP Power,670,Spain,Male,25,6,0,2,1,1,78358.94,0
355,15625497,AP Amos,613,France,Female,45,1,187841.99,2,1,1,147224.27,0
356,15739474,AP Reed,539,France,Male,30,0,0,2,1,0,160979.66,0
357,15611795,AP Simmons,850,Spain,Female,57,8,126776.3,2,1,1,132298.49,0
358,15661665,AP Ricci,522,Spain,Male,34,9,126436.29,1,1,0,174248.52,1
359,15633986,AP Yen,737,France,Male,41,1,101960.74,1,1,1,123547.28,0
360,15592422,AP Campbell,520,France,Male,58,3,0,2,0,1,32790.02,0
361,15803752,AP West,706,Spain,Male,28,3,0,2,0,1,181543.67,0
362,15696710,AP Robinson,643,Germany,Female,45,2,150842.93,1,0,1,2319.96,1
363,15706401,AP Bianchi,648,France,Female,50,9,102535.57,1,1,1,189543.19,0
364,15745124,AP Chen,443,Germany,Female,29,9,99027.61,2,1,0,10940.4,0
365,15676751,AP Madukaego,640,France,Male,68,9,0,2,1,1,199493.38,0
366,15613121,AP Ibrahimova,628,Spain,Female,33,3,0,1,1,1,188193.25,0
367,15633573,AP Nolan,540,Germany,Female,42,9,87271.41,2,1,0,172572.64,0
368,15594756,AP Scott,460,Germany,Female,35,8,102742.91,2,1,1,189339.6,0
369,15684078,AP Blair,636,Germany,Male,34,2,40105.51,2,0,1,53512.16,0
370,15583339,AP Monaldo,593,France,Female,29,2,152265.43,1,1,0,34004.44,0
371,15611615,AP Sutherland,801,Spain,Male,42,4,141947.67,1,1,1,10598.29,0
372,15774732,AP Cole,640,Germany,Female,75,1,106307.91,2,0,1,113428.77,0
373,15694542,AP Briggs,611,Germany,Male,31,0,107884.81,2,1,1,183487.98,0
374,15688110,AP Gregory,802,Germany,Male,31,1,125013.72,1,1,1,187658.09,0
375,15759573,AP Bianchi,717,Germany,Male,35,7,58469.37,2,1,1,172459.39,0
376,15758485,AP Angelo,769,France,Female,39,8,0,1,0,1,21016,0
377,15583492,AP Gardiner,745,Germany,Male,45,10,117231.63,3,1,1,122381.02,1
378,15667907,AP Kerr,572,Spain,Male,35,4,152390.26,1,1,0,128123.66,0
379,15677407,AP Ko,629,Spain,Female,30,2,34013.63,1,1,0,19570.63,0
380,15629713,AP Distefano,687,Spain,Female,39,2,0,3,0,0,188150.6,1
381,15713614,AP Farrell,483,France,Female,50,9,0,2,1,1,111020.24,0
382,15591545,AP Milano,690,France,Male,36,7,101583.11,2,1,0,123775.15,0
383,15568276,AP Ting,492,Germany,Female,30,10,77168.87,2,0,1,146700.22,0
384,15623029,AP Boyd,709,Germany,Male,28,8,124695.72,2,1,0,145251.35,0
385,15689330,AP Onyemaechi,705,Germany,Male,44,3,105934.96,1,1,0,82463.69,0
386,15720946,AP Black,560,France,Female,66,9,0,1,1,1,15928.49,0
387,15721217,AP Oliver,611,Spain,Male,46,6,0,2,1,0,45886.33,0
388,15776469,AP Greco,730,Spain,Male,62,2,0,2,1,1,186489.95,0
389,15748972,AP Whitehead,709,Spain,Female,45,2,0,2,0,1,162922.65,0
390,15717261,AP Ikemefuna,544,France,Female,21,10,161525.96,2,1,0,9262.77,0
391,15685262,AP Morrison,712,Germany,Female,29,7,147199.07,1,1,1,84932.4,0
392,15785647,AP Onyeoruru,752,Germany,Male,38,3,183102.29,1,1,1,71557.12,0
393,15573492,AP Cunningham,648,Spain,Male,46,9,127209,2,1,0,77405.95,1
394,15684584,AP Demidov,556,Spain,Male,38,8,0,2,0,0,417.41,1
395,15620541,AP Celis,594,Spain,Female,24,0,97378.54,1,1,1,71405.17,0
396,15807468,AP Cheng,645,Germany,Female,37,2,136925.09,2,0,1,153400.24,0
397,15584802,AP Knight,557,France,Male,33,3,54503.55,1,1,1,371.05,0
398,15612223,AP Morin,547,Germany,Male,32,8,155726.85,1,1,0,67789.99,0
399,15762254,AP Mills,701,France,Female,39,9,0,2,0,1,145894.9,0
400,15646408,AP Outhwaite,616,France,Female,66,1,135842.41,1,1,0,183840.51,1
401,15690488,AP Tung,605,France,Male,52,1,63349.75,1,1,0,108887.44,0
402,15747831,AP Pai,593,Germany,Female,38,4,129499.42,1,1,1,154071.27,0
403,15781625,AP Carpenter,751,Spain,Male,52,8,0,2,0,1,179291.85,0
404,15732710,AP Fennell,443,Spain,Male,36,6,70438.01,2,0,1,56937.43,0
405,15642327,AP Fontaine,685,France,Male,23,8,0,2,1,1,112239.03,0
406,15692797,AP Pratt,718,France,Male,36,9,0,1,1,0,45909.87,0
407,15578081,AP Mitchell,538,Spain,Female,49,9,141434.04,1,0,0,173779.25,1
408,15745390,AP Franklin,611,Spain,Female,37,4,0,2,1,0,125696.26,0
409,15701412,AP K'ung,668,Germany,Male,37,10,152958.29,2,1,1,159585.61,0
410,15691661,AP Ko,537,Germany,Female,41,3,138306.34,1,1,0,106761.47,0
411,15566630,AP McKenzie,709,Spain,Male,23,10,0,2,0,0,129590.18,0
412,15760467,AP Pino,850,France,Male,38,1,0,2,1,1,80006.65,0
413,15686338,AP Fisk,745,Spain,Female,31,3,124328.84,1,1,1,140451.52,0
414,15801595,AP Chiang,693,Germany,Female,41,9,181461.48,3,1,1,187929.43,1
415,15810468,AP Moseley,795,Spain,Male,35,8,0,2,1,0,167155.36,0
416,15809652,AP Hsiung,626,Spain,Male,26,8,0,2,0,0,191420.71,0
417,15720595,AP Heath,487,Germany,Female,61,5,110368.03,1,0,0,11384.45,1
418,15695668,AP Dellucci,556,France,Female,39,9,89588.35,1,1,1,94898.1,0
419,15659879,AP Li,643,France,Female,46,6,0,2,0,0,106781.59,0
420,15615660,AP De Salis,605,France,Female,28,6,0,2,0,0,159508.52,0
421,15810454,AP T'ang,756,Germany,Female,60,3,115924.89,1,1,0,93524.19,1
422,15716222,AP Richardson,586,France,Female,38,2,0,2,1,0,87168.46,0
423,15674587,AP Fitch,535,Germany,Male,40,7,111756.5,1,1,0,8128.32,1
424,15622870,AP Stevenson,678,France,Female,35,4,0,1,1,0,125518.32,0
425,15566147,AP Estes,596,France,Male,39,9,0,1,1,0,48963.59,0
426,15784633,AP Lattimore,648,France,Male,26,9,162923.85,1,1,0,98368.24,0
427,15652919,AP Chung,492,Germany,Male,39,10,124576.65,2,1,0,148584.61,0
428,15807000,AP Utz,702,France,Male,45,0,80793.58,1,1,1,27474.81,0
429,15576349,AP Wei,486,Germany,Female,40,9,71340.09,1,1,0,76192.21,0
430,15806503,AP Boyle,568,Germany,Male,40,1,99282.63,1,0,0,134600.94,1
431,15597638,AP Nwachinemelu,619,Germany,Male,57,3,137946.39,1,1,1,72467.99,1
432,15743076,AP Kuznetsova,724,Germany,Male,41,2,127892.57,2,0,1,199645.45,0
433,15705557,AP Pisani,548,Germany,Female,33,0,101084.36,1,1,0,42749.85,0
434,15595075,AP Manna,545,Germany,Female,37,8,114754.08,1,1,0,136050.44,1
435,15799420,AP Collier,683,France,Male,33,8,0,1,0,0,73564.44,0
436,15581233,AP Ricci,762,France,Female,51,3,99286.98,1,0,1,85578.63,0
437,15693773,AP Carr,627,Germany,Female,30,4,79871.02,2,1,0,129826.89,0
438,15624659,AP Hs?,516,France,Male,35,10,104088.59,2,0,0,119666,0
439,15783537,AP Findlay,800,France,Female,38,2,168190.33,2,1,0,68052.08,0
440,15690170,AP Hughes,464,Germany,Female,42,3,85679.25,1,1,1,164104.74,0
441,15782771,AP Chukwuemeka,626,France,Female,35,3,0,1,0,0,80190.36,0
442,15611124,AP Genovese,790,France,Female,31,9,0,2,1,0,84126.75,0
443,15672181,AP Swift,534,France,Female,34,7,121551.58,2,1,1,70179,0
444,15732664,AP Ugoji,745,France,Male,46,2,122220.19,1,1,1,118024.1,0
445,15787506,AP Parkinson,553,Spain,Male,47,3,116528.15,1,0,0,145704.19,1
446,15803442,AP Ross,748,France,Female,26,1,77780.29,1,0,1,183049.41,0
447,15730496,AP Oleary,722,France,Male,37,2,0,1,0,0,120906.83,0
448,15644608,AP Turnbull,501,France,Male,40,4,125832.2,1,1,1,100433.83,0
449,15694896,AP Uspensky,675,France,Female,38,6,68065.8,1,0,0,138777,1
450,15658205,AP Cook,778,Spain,Female,47,6,127299.34,2,1,0,124694.99,0
451,15794432,AP Newbold,494,Germany,Female,38,7,174937.64,1,1,0,40084.32,0
452,15785834,AP Uchechukwu,850,France,Male,40,9,0,2,0,1,119232.33,0
453,15710861,AP Ch'en,592,Spain,Male,31,7,110071.1,1,0,0,43921.36,0
454,15668480,AP He,590,Spain,Female,44,3,139432.37,1,1,0,62222.81,0
455,15726667,AP Hilton,758,France,Female,39,6,127357.76,1,0,1,56577,0
456,15733833,AP Sal,506,France,Male,36,5,0,2,1,0,164253.35,0
457,15747996,AP Eluemuno,733,France,Male,33,3,0,1,1,1,7666.73,0
458,15634668,AP Titus,711,France,Male,38,3,0,2,1,0,68487.51,0
459,15707398,AP Yin,514,Germany,Male,43,1,95556.31,1,0,1,199273.98,1
460,15663012,AP Lettiere,637,Spain,Male,37,8,0,1,1,1,186062.36,0
461,15732814,AP Templeman,468,Germany,Male,29,1,111681.98,2,1,1,195711.16,0
462,15718479,AP Chibuzo,539,France,Male,39,3,0,2,1,0,36692.17,0
463,15670075,AP Sun,509,Spain,Female,25,3,108738.71,2,1,0,106920.57,0
464,15773828,AP Evans,662,France,Female,32,4,133950.37,1,1,1,48725.68,1
465,15613822,AP Ogbonnaya,818,Spain,Male,26,4,0,2,1,1,167036.94,0
466,15726068,AP Enyinnaya,608,France,Male,33,9,89968.69,1,1,0,68777.26,0
467,15663288,AP Olisanugo,850,Spain,Female,32,9,0,2,1,1,18924.92,0
468,15593818,AP Brookes,816,Germany,Female,38,5,130878.75,3,1,0,71905.77,1
469,15633319,AP Padovano,536,France,Male,35,8,0,2,1,0,64833.28,0
470,15749203,AP Fisk,753,France,Male,35,3,0,2,1,1,184843.77,0
471,15759334,AP Shih,631,Spain,Male,27,10,134169.62,1,1,1,176730.02,0
472,15683661,AP Hare,703,France,Male,37,1,149762.08,1,1,0,20629.4,1
473,15635403,AP Muir,774,France,Male,26,2,93844.69,1,1,0,28415.36,0
474,15681741,AP Fanucci,785,France,Male,28,8,0,2,1,0,77231.27,0
475,15603192,AP Elewechi,571,France,Female,33,1,0,2,1,0,102750.7,0
476,15592022,AP Johnston,621,Germany,Male,46,6,141078.37,1,0,0,34580.8,1
477,15798924,AP Pisano,605,Germany,Female,31,1,117992.59,1,1,1,183598.77,0
478,15809758,AP Ankudinov,611,France,Female,40,8,100812.33,2,1,0,147358.27,0
479,15677574,AP Nwokike,569,France,Male,38,7,0,1,1,1,108469.2,0
480,15797772,AP Smith,658,France,Male,29,4,80262.6,1,1,1,20612.82,0
481,15695621,AP Atkins,788,Spain,Male,34,6,156478.62,1,0,1,181196.76,0
482,15744434,AP Burns,525,France,Female,23,5,0,2,1,0,160249.1,0
483,15750694,AP Obiuto,798,France,Male,37,8,0,3,0,0,110783.28,0
484,15578222,AP Pirozzi,486,Germany,Male,37,9,115217.99,2,1,0,144995.33,0
485,15676555,AP George,615,Spain,Male,61,9,0,2,1,0,150227.85,1
486,15637990,AP Lewis,730,France,Female,35,0,155470.55,1,1,1,53718.28,0
487,15758675,AP Moran,641,France,Male,37,7,0,2,1,0,75248.3,0
488,15613808,AP Dalrymple,542,France,Male,39,3,135096.77,1,1,1,14353.43,1
489,15731780,AP Carslaw,692,France,Male,30,2,0,2,0,1,130486.57,0
490,15807745,AP Kirby,714,Germany,Female,55,9,180075.22,1,1,1,100127.71,0
491,15714725,AP Houghton,591,Spain,Male,29,1,97541.24,1,1,1,196356.17,0
492,15699041,AP Martin,710,France,Female,41,2,156067.05,1,1,1,9983.88,0
493,15624206,AP Tan,639,France,Female,38,4,81550.94,2,0,1,118974.77,0
494,15725715,AP Hsia,531,France,Female,47,6,0,1,0,0,194998.34,1
495,15585901,AP Westerberg,673,France,Female,38,2,170061.92,2,0,0,134901.34,1
496,15804292,AP Hale,765,Germany,Male,36,8,92310.54,2,1,1,72924.56,0
497,15662439,AP Kryukova,622,France,Female,32,6,169089.38,2,1,0,101057.95,0
498,15733652,AP Sopuluchukwu,806,France,Male,40,5,80613.93,1,1,1,142838.64,0
499,15592031,AP Barry,757,Germany,Male,26,8,121581.56,2,1,1,127059.04,0
500,15677056,AP Selezneva,570,France,Female,58,8,0,1,0,1,116503.92,1
501,15727724,AP Chizuoke,555,Spain,Male,32,4,0,2,1,1,54405.79,0
502,15715977,AP Lueck,692,France,Male,54,5,0,2,1,1,88721.84,0
503,15714521,AP Udinese,774,France,Male,60,5,85891.55,1,1,0,74135.48,1
504,15730095,AP Udobata,638,Spain,Male,44,9,77637.35,2,1,1,111346.22,0
505,15715563,AP Freeman,543,Spain,Female,41,4,0,1,0,0,194902.16,0
506,15576659,AP Outlaw,584,France,Male,31,5,0,2,1,0,31474.27,0
507,15805601,AP Obiuto,691,Germany,Male,30,7,116927.89,1,1,0,21198.39,0
508,15677343,AP Lo,684,Germany,Female,40,6,137326.65,1,1,0,186976.6,0
509,15773926,AP Okechukwu,733,France,Male,22,5,0,2,1,1,117202.19,0
510,15598919,AP King,599,Spain,Female,37,2,0,2,1,1,143739.29,0
511,15568542,AP Forbes,524,Germany,Female,31,10,67238.98,2,1,1,161811.23,0
512,15761079,AP Macleod,632,Germany,Female,38,6,86569.76,2,1,0,98090.91,0
513,15782272,AP Gibbs,735,Spain,Male,34,5,0,2,0,0,71095.41,0
514,15593637,AP Isayev,734,France,Male,34,6,133598.4,1,1,1,13107.24,0
515,15682084,AP Pisano,605,France,Female,51,3,136188.78,1,1,1,67110.59,1
516,15746938,AP Belstead,793,Spain,Male,38,9,0,2,1,0,88225.02,0
517,15752117,AP Vassiliev,468,France,Female,56,10,0,3,0,1,62256.87,1
518,15781343,AP Schneider,779,Germany,Male,37,7,120092.52,2,1,0,135925.72,0
519,15775948,AP Mazzanti,698,France,Male,48,4,101238.24,2,0,1,177815.87,1
520,15745453,AP Knipe,707,France,Male,58,6,89685.92,1,0,1,126471.13,0
521,15671292,AP Macartney,850,France,Female,35,1,211774.31,1,1,0,188574.12,1
522,15653583,AP Madukwe,850,France,Male,56,7,131317.48,1,1,1,119175.45,0
523,15595802,AP Watts,527,Spain,Male,37,5,93722.73,2,1,1,139093.73,0
524,15742394,AP Humphreys,696,Germany,Male,32,8,101160.99,1,1,1,115916.55,0
525,15763310,AP Wu,661,France,Male,48,3,120320.54,1,0,0,96463.25,0
526,15786099,AP Chin,776,France,Female,31,2,0,2,1,1,112349.51,0
527,15600294,AP Chesnokova,701,France,Male,43,2,0,2,1,1,165303.79,0
528,15573354,AP Kung,610,France,Male,26,8,0,2,1,0,166031.08,0
529,15653885,AP Lu,572,Germany,Female,48,3,152827.99,1,1,0,38411.79,1
530,15694308,AP Nkemakolam,673,France,Male,30,1,64097.75,1,1,1,77783.35,0
531,15736148,AP Walton,519,Spain,Female,57,2,119035.35,2,1,1,29871.79,0
532,15749887,AP Brookes,702,Spain,Female,26,4,135219.57,1,0,1,59747.63,0
533,15663514,AP Baldwin,729,France,Male,32,6,93694.42,1,1,1,79919.13,0
534,15592336,AP Mai,543,Spain,Male,35,10,59408.63,1,1,0,76773.53,0
535,15567868,AP Shih,550,France,Female,40,7,114354.95,1,1,0,54018.93,0
536,15776816,AP He,608,France,Male,59,1,0,1,1,0,70649.64,1
537,15592882,AP Fiorentini,639,Germany,Male,35,10,128173.9,2,1,0,59093.39,0
538,15739839,AP Lucciano,686,Spain,Male,34,9,0,2,1,0,127569.8,0
539,15794178,AP Ferreira,564,Germany,Female,62,5,114931.35,3,0,1,18260.98,1
540,15762765,AP Ukaegbunam,745,Germany,Female,28,1,111071.36,1,1,0,73275.96,1
541,15667932,AP De Luca,833,France,Male,37,8,151226.18,2,1,1,136129.49,0
542,15626614,AP Milne,622,France,Male,26,9,0,2,1,1,153237.59,0
543,15776259,AP Davide,597,France,Female,42,4,64740.12,1,1,1,106841.12,0
544,15705989,AP Kodilinyechukwu,721,Spain,Male,51,0,169312.13,1,1,0,109078.35,1
545,15802629,AP Little,504,France,Female,49,7,0,3,0,1,87822.14,1
546,15615493,AP Burns,842,Spain,Female,44,2,112652.08,2,1,0,126644.98,0
547,15708952,AP Paterson,587,France,Male,38,0,0,2,1,0,47414.15,0
548,15720223,AP Han,479,Germany,Female,30,7,143964.36,2,1,0,41879.99,0
549,15595476,AP Kryukova,508,France,Male,49,7,122451.46,2,1,1,75808.1,0
550,15600687,AP Ijendu,749,France,Male,24,1,0,3,1,1,47911.03,0
551,15750177,AP Reichard,721,Germany,Female,36,3,65253.07,2,1,0,28737.78,0
552,15657320,AP Day,674,Germany,Male,47,6,106901.94,1,1,1,2079.2,1
553,15763099,AP Price,685,Spain,Female,25,10,128509.63,1,1,0,121562.33,0
554,15709360,AP Bruce,417,France,Male,34,7,0,2,1,0,55003.79,0
555,15711345,AP Sumrall,574,Germany,Male,33,3,129834.67,1,1,0,193131.42,0
556,15775354,AP Lu,590,Spain,Female,51,3,154962.99,3,0,1,191932.27,1
557,15705551,AP Lazarev,587,Germany,Male,40,5,138241.9,2,1,0,159418.1,0
558,15634880,AP Miller,598,Germany,Male,41,3,91536.93,1,1,0,191468.78,1
559,15717082,AP Wentworth-Shields,741,Spain,Male,53,3,0,2,1,1,38913.68,0
560,15571852,AP Ritchie,850,Spain,Female,70,5,0,1,1,1,705.18,0
561,15670116,AP Mackenzie,584,Germany,Female,29,7,105204.01,1,0,1,138490.03,0
562,15800476,AP Power,650,Spain,Male,61,1,152968.73,1,0,1,82970.69,0
563,15665714,AP Tan,607,Spain,Male,36,8,158261.68,1,1,1,76744.72,0
564,15665992,AP Pendergrass,509,France,Female,46,1,0,1,1,0,71244.59,1
565,15788162,AP Evans,689,Spain,Female,38,6,121021.05,1,1,1,12182.15,0
566,15811809,AP Hsia,543,France,Male,36,4,0,2,1,1,141210.5,0
567,15651710,AP Billson,438,Spain,Female,54,2,0,1,0,0,191763.07,1
568,15689650,AP Teng,687,Spain,Female,63,1,137715.66,1,1,1,37938.74,0
569,15795600,AP Moretti,737,Germany,Male,31,5,121192.22,2,1,1,74890.58,0
570,15706683,AP Jordan,761,France,Male,31,7,0,3,1,1,166698.18,0
571,15728541,AP Ts'ao,601,France,Male,44,1,100486.18,2,1,1,62678.53,0
572,15730112,AP Osborne,651,France,Male,45,1,0,1,1,0,67740.08,1
573,15622039,AP Carslaw,745,France,Male,35,9,92566.53,2,1,0,161519.77,0
574,15607348,AP Ch'ang,648,Spain,Female,49,10,0,2,1,1,159835.78,1
575,15644789,AP Hung,848,Spain,Male,40,3,110929.96,1,1,1,30876.84,0
576,15653656,AP Gordon,546,France,Female,27,8,0,2,1,1,14858.1,0
577,15762022,AP Obialo,439,Spain,Female,32,3,138901.61,1,1,0,75685.97,0
578,15633958,AP Gray,755,France,Male,30,4,123217.66,2,0,1,144183.1,0
579,15734710,AP Lin,593,France,Female,41,6,0,1,1,0,65170.66,0
580,15658068,AP Hopkins,701,France,Male,39,2,0,2,1,1,82526.92,0
581,15692707,AP Dobson,701,Spain,Male,36,8,0,2,1,0,169161.46,0
582,15737777,AP McKay,607,Spain,Female,33,2,108431.87,2,0,1,109291.39,1
583,15576388,AP Revell,586,Spain,Female,57,3,0,2,0,1,6057.81,0
584,15753755,AP Rickards,547,Germany,Female,30,9,72392.41,1,1,0,77077.14,0
585,15803725,AP Begum,647,Germany,Female,51,1,119741.77,2,0,0,54954.51,1
586,15718093,AP Onyinyechukwuka,760,France,Female,51,2,100946.71,1,0,0,179614.8,1
587,15722046,AP Zuyev,621,Spain,Male,53,9,170491.84,1,1,0,35588.07,1
588,15681034,AP Nwankwo,725,France,Male,44,5,0,1,1,1,117356.14,0
589,15614818,AP Hao,526,France,Male,36,1,0,1,1,0,160696.72,0
590,15591083,AP Ma,519,Spain,Female,47,6,157296.02,2,0,0,147278.43,1
591,15788327,AP Okwuadigbo,713,Germany,Female,38,7,144606.22,1,1,1,56594.36,1
592,15604080,AP Mitchell,700,France,Male,38,8,134811.3,1,1,0,1299.75,0
593,15679623,AP Chan,666,France,Female,34,9,115897.12,1,1,1,25095.03,0
594,15775189,AP Buchi,630,Spain,Male,32,4,82034,1,0,0,146326.45,0
595,15603961,AP Greco,779,Spain,Female,26,4,174318.13,2,0,1,38296.21,0
596,15681006,AP Lombardi,611,Germany,Female,41,2,114206.84,1,1,0,164061.6,0
597,15697219,AP Uchenna,685,Spain,Male,43,9,0,2,1,0,107811.28,0
598,15567482,AP Coffman,646,Germany,Male,39,9,111574.41,1,1,1,30838.51,0
599,15637512,AP Alexandrova,683,Germany,Female,57,5,162448.69,1,0,0,9221.78,1
600,15714975,AP Fallaci,484,Germany,Female,34,4,148249.54,1,0,1,33738.27,0
601,15683539,AP Hudson,601,France,Female,43,8,0,3,0,1,110916.15,1
602,15645605,AP Mai,762,Spain,Female,26,7,123709.46,2,1,1,169654.57,0
603,15782605,AP Stout,687,France,Female,72,9,0,1,0,1,69829.4,0
604,15592423,AP Burke,566,France,Male,30,5,0,1,1,0,54926.51,1
605,15609322,AP Chadwick,702,France,Male,37,10,150525.8,1,1,1,94728.49,0
606,15814071,AP Lawrence,601,France,Male,29,9,0,1,1,1,80393.27,0
607,15661285,AP Bellucci,699,France,Male,53,4,0,2,0,1,111307.98,0
608,15629153,AP Harper,584,France,Male,28,10,0,2,1,0,19834.32,0
609,15607206,AP Boyle,699,France,Male,35,5,0,2,1,1,78397.24,0
610,15586621,AP Duncan,698,Germany,Female,51,2,111018.98,1,1,0,86410.28,0
611,15686647,AP Moss,495,France,Male,30,10,129755.99,1,0,0,172749.65,0
612,15603239,AP Avdeyeva,650,France,Female,27,6,0,2,1,0,1002.39,0
613,15619893,AP Crawford,605,France,Female,64,2,129555.7,1,1,1,13601.79,0
614,15805098,AP Lynton,667,Spain,Male,38,1,87202.38,1,1,1,77866.91,0
615,15660307,AP Duncan,688,Germany,Male,26,8,146133.39,1,1,1,175296.76,0
616,15745331,AP Gether,727,Spain,Female,31,0,0,1,1,0,121751.04,1
617,15719388,AP Davidson,754,Spain,Male,39,6,170184.99,2,1,0,89593.26,0
618,15766611,AP Larionova,612,Germany,Female,62,8,140745.33,1,1,0,193437.89,1
619,15594630,AP Loggia,546,Spain,Male,42,7,139070.51,1,1,1,86945,0
620,15646197,AP Steinhoff,673,Spain,Female,37,8,0,2,1,1,183318.79,0
621,15682621,AP Guerra,593,France,Male,35,9,114193.24,1,1,0,71154.1,0
622,15603170,AP Pai,656,Spain,Female,40,10,167878.5,1,0,1,151887.16,0
623,15636480,AP Craig,535,Germany,Female,53,5,141616.55,2,1,1,75888.65,0
624,15773492,AP Lazareva,678,Germany,Male,36,3,145747.67,2,0,1,89566.74,0
625,15745343,AP Ch'iu,477,Spain,Female,48,2,129120.64,1,0,1,26475.79,0
626,15604155,AP Alderete,850,Spain,Male,35,7,110349.82,1,0,0,126355.8,0
627,15626936,AP Kung,427,France,Male,29,1,141325.56,1,1,1,93839.3,0
628,15605483,AP Palermo,752,France,Male,49,2,78653.84,1,1,0,7698.6,0
629,15589066,AP Ts'ai,649,France,Male,47,1,0,2,1,1,145593.85,0
630,15692499,AP Rahman,799,Spain,Female,28,3,142253.65,1,1,0,45042.56,0
631,15712439,AP McMillan,589,France,Female,61,1,0,1,1,0,61108.56,1
632,15811798,AP Pickering,583,Germany,Female,54,6,115988.86,1,1,0,57553.98,1
633,15718709,AP Mirams,839,Spain,Female,33,10,75592.43,1,1,0,62674.42,0
634,15724318,AP Tsao,540,Germany,Male,44,3,164113.04,2,1,1,12120.79,0
635,15738217,AP Douglas,850,France,Male,31,6,67996.23,2,0,0,50129.87,1
636,15633684,AP Jideofor,696,Spain,Female,51,5,0,2,1,0,55022.43,0
637,15603359,AP Bell,660,Spain,Female,33,1,0,2,0,0,117834.91,0
638,15583761,AP Mairinger,682,France,Male,48,1,138778.15,1,0,1,168840.23,0
639,15588386,AP McIntyre,744,France,Female,43,10,147832.15,1,0,1,24234.11,0
